t,bcerr
7.023267648838055e-05,0.07892520400706815
0.0005292197241519018,0.07892520400706815
0.0010235028753229694,0.07892520400706815
0.001294123288407719,0.07892520400706815
0.0016454320153517406,0.07892520400706815
0.0021573248046260463,0.07892520400706815
0.002791049968190193,0.07892520400706815
0.003018288235011332,0.07892520400706815
0.0034659841420851194,0.07892520400706815
0.003670024010586181,0.07892520400706815
0.004078219181157263,0.07892520400706815
0.00450273554557689,0.07892520400706815
0.004842410880463806,0.07892520400706815
0.005582336764851739,0.07892520400706815
0.005807342164482129,0.07892520400706815
0.0061454607876408555,0.07892520400706815
0.00640627555080767,0.07892520400706815
0.007125650073331995,0.07892520400706815
0.00753525377506205,0.07892520400706815
0.007869083181120113,0.07892520400706815
0.008115712142555622,0.07892520400706815
0.008736539022625498,0.07892520400706815
0.008801291981378348,0.07892520400706815
0.009455124247288508,0.07892520400706815
0.009852370699526655,0.07892520400706815
0.010388764082845175,0.07892520400706815
0.01052529162435719,0.07892520400706815
0.010812826954170799,0.07892520400706815
0.011451148977079044,0.07892520400706815
0.011983411092224106,0.07892520400706815
0.012257417757233264,0.07892520400706815
0.01257004753406784,0.07892520400706815
0.013179122711136021,0.07892520400706815
0.01354795925692899,0.07892520400706815
0.01374438457957508,0.07892520400706815
0.01438523371031516,0.07892520400706815
0.014759000588178273,0.07892520400706815
0.015051006734846257,0.07892520400706815
0.015276078789984394,0.07892520400706815
0.01566339805137514,0.07892520400706815
0.01632000698121128,0.07892520400706815
0.016723973748951983,0.07892520400706815
0.017179575660492614,0.07892520400706815
0.017294417667130833,0.07892520400706815
0.01765085020413033,0.07892520400706815
0.018186475654878947,0.07892520400706815
0.01863459113040877,0.07892520400706815
0.018970555490773422,0.07892520400706815
0.019508805921142566,0.07892520400706815
0.019717018943320116,0.07892520400706815
0.0200711876760005,0.07892520400706815
0.020500142376819498,0.07892520400706815
0.020976590496174733,0.07892520400706815
0.021295268868396687,0.07892520400706815
0.02174234259609409,0.07892520400706815
0.022156997429681975,0.07892520400706815
0.022532810574940002,0.07892520400706815
0.023172414541916084,0.07892520400706815
0.023581208014960282,0.07892520400706815
0.023891675513907445,0.07892520400706815
0.02436422910309333,0.07892520400706815
0.02453847429290348,0.07892520400706815
0.024884204429682075,0.07892520400706815
0.02525372322955521,0.07892520400706815
0.025915835630450013,0.07892520400706815
0.02625242621641525,0.07892520400706815
0.026679282027277748,0.07892520400706815
0.02680855151824993,0.07892520400706815
0.02726724712890964,0.07892520400706815
0.027804097189795852,0.07892520400706815
0.028228508509569733,0.07892520400706815
0.028709562506233657,0.07892520400706815
0.029146048482232064,0.07892520400706815
0.02927020758210512,0.07892520400706815
0.02983123448458166,0.07892520400706815
0.030064917802895316,0.07892520400706815
0.030709108624097894,0.07892520400706815
0.03114114718784827,0.07892520400706815
0.031444174832791626,0.07892520400706815
0.03194191621097022,0.07892520400706815
0.03232575990868077,0.07892520400706815
0.032640986162371884,0.07892520400706815
0.03315770160460497,0.07892520400706815
0.033584247150743464,0.07892520400706815
0.03391438582737915,0.07892520400706815
0.03439420419866512,0.07892520400706815
0.03441754192765706,0.07892520400706815
0.035024619887889095,0.07892520400706815
0.03547577248860024,0.07892520400706815
0.035686905394864035,0.07892520400706815
0.03626448877464646,0.07892520400706815
0.036408414965738704,0.07892520400706815
0.0369180054162381,0.07892520400706815
0.037223979051177275,0.07892520400706815
0.03770996511246311,0.07892520400706815
0.038114112180653525,0.07892520400706815
0.03842802301342058,0.07892520400706815
0.038873910974312316,0.07892520400706815
0.039447785264383944,0.07892520400706815
0.03974053714947785,0.07892520400706815
0.04039032746137912,0.07892520400706815
0.040587750969306065,0.07892520400706815
0.041181227914188795,0.07892520400706815
0.041552043449736314,0.07892520400706815
0.041691686373876415,0.07892520400706815
0.04219787425699604,0.07892520400706815
0.042516381180156354,0.07892520400706815
0.04287803173617325,0.07892520400706815
0.04339248926968791,0.07892520400706815
0.04384941678401986,0.07892520400706815
0.044194876793208236,0.07892520400706815
0.04452331855096651,0.07892520400706815
0.04511955301144499,0.07892520400706815
0.045288280185009064,0.07892520400706815
0.045790351211243946,0.07892520400706815
0.0462395119773881,0.07892520400706815
0.04653484421125599,0.07892520400706815
0.046804226765767065,0.07892520400706815
0.047231764190847604,0.07892520400706815
0.04788077897495115,0.07892520400706815
0.048244404945284584,0.07892520400706815
0.04871212475415599,0.07892520400706815
0.04894584120089082,0.07892520400706815
0.04934663270353041,0.07892520400706815
0.04967130165012063,0.07892520400706815
0.05031886623405812,0.07892520400706815
0.05043595205073664,0.07892520400706815
0.051187307096430414,0.07892520400706815
0.05157349406204198,0.07892520400706815
0.051692532405558614,0.07892520400706815
0.0520379329575803,0.07892520400706815
0.05243021255701313,0.07892520400706815
0.05313695446506198,0.07892520400706815
0.05325014126949175,0.07892520400706815
0.053831868562533775,0.07892520400706815
0.05410391941471913,0.07892520400706815
0.05469130555242599,0.07892520400706815
0.054963288222214905,0.07892520400706815
0.05536579819818678,0.07892520400706815
0.055692582222656356,0.07892520400706815
0.05637610240947369,0.07892520400706815
0.056474626535814636,0.07892520400706815
0.0570311457960657,0.07892520400706815
0.05723856372235636,0.07892520400706815
0.057750556297911586,0.07892520400706815
0.058286711067617784,0.07892520400706815
0.05841515219666248,0.07892520400706815
0.058911546532521855,0.07892520400706815
0.05927153261311629,0.07892520400706815
0.05975926444007168,0.07892520400706815
0.06019310060736216,0.07892520400706815
0.060650965909373994,0.07892520400706815
0.060955166885371385,0.07892520400706815
0.06140886793062361,0.07892520400706815
0.06170371741814856,0.07892520400706815
0.062090556909085465,0.07892520400706815
0.06277082404643916,0.07892520400706815
0.063087097761842,0.07892520400706815
0.06330604645552447,0.07892520400706815
0.06366955860833008,0.07892520400706815
0.0643181784166768,0.07892520400706815
0.06465842337726783,0.07892520400706815
0.06491986782698116,0.07892520400706815
0.06542286600440694,0.07892520400706815
0.06571714820117008,0.07892520400706815
0.06614593128576658,0.07892520400706815
0.06657561253501978,0.07892520400706815
0.06714916642339551,0.07892520400706815
0.06748501228312981,0.07892520400706815
0.0678645283401627,0.07892520400706815
0.06806634822846816,0.07892520400706815
0.06861120551230251,0.07892520400706815
0.06912277383734299,0.07892520400706815
0.06929303647138257,0.07892520400706815
0.06973310713490379,0.07892520400706815
0.07023225798486986,0.07892520400706815
0.07051760837908631,0.07892520400706815
0.0709664037340837,0.07892520400706815
0.07122835139721145,0.07892520400706815
0.07168856063199007,0.07892520400706815
0.07202386641579366,0.07892520400706815
0.07244463505479853,0.07892520400706815
0.07294656721436187,0.07892520400706815
0.0733414058440936,0.07892520400706815
0.07394520526104609,0.07892520400706815
0.07434773918556538,0.07892520400706815
0.07445264552453972,0.07892520400706815
0.07503239783128157,0.07892520400706815
0.07553939609191372,0.07892520400706815
0.07574757340518112,0.07892520400706815
0.07613887342296755,0.07892520400706815
0.07642814588630986,0.07892520400706815
0.07719472762957925,0.07892520400706815
0.07736830164676071,0.07892520400706815
0.077847969207238,0.07892520400706815
0.07838149532687323,0.07892520400706815
0.07860019965048108,0.07892520400706815
0.07917556648918529,0.07892520400706815
0.07950385509565648,0.07892520400706815
0.07994980938772023,0.07892520400706815
0.0801950957855736,0.07892520400706815
0.08044343634867238,0.07892520400706815
0.08111186319198636,0.07892520400706815
0.08154566533618363,0.07892520400706815
0.08164478153895958,0.07892520400706815
0.0822287570650336,0.07892520400706815
0.08269788855311616,0.07892520400706815
0.08296340538057266,0.07892520400706815
0.08324130205788166,0.07892520400706815
0.08365277840970543,0.07892520400706815
0.08420368193076572,0.07892520400706815
0.0847419348527953,0.07892520400706815
0.08482961855824939,0.07892520400706815
0.08544989975995564,0.07892520400706815
0.08588100055086009,0.07892520400706815
0.08612850499364177,0.07892520400706815
0.08678288202177872,0.07892520400706815
0.08705484298932994,0.07892520400706815
0.0875604899086561,0.07892520400706815
0.08789327714184797,0.07892520400706815
0.08805870776938454,0.07892520400706815
0.0884042848062424,0.07892520400706815
0.08891906287565982,0.07892520400706815
0.08939165048001858,0.07892520400706815
0.08990512226119501,0.07892520400706815
0.09037895229725285,0.07892520400706815
0.09047790071350079,0.07892520400706815
0.09113370280178332,0.07892520400706815
0.09153014443586555,0.07892520400706815
0.0916680031923769,0.07892520400706815
0.09230897587038145,0.07892520400706815
0.09247814315614031,0.07892520400706815
0.09301131664933644,0.07892520400706815
0.09336271812550519,0.07892520400706815
0.09369619539917728,0.07892520400706815
0.09404429520581033,0.07892520400706815
0.09468140407538217,0.07892520400706815
0.09486621029993642,0.07892520400706815
0.09557913803689114,0.07892520400706815
0.09589937170469931,0.07892520400706815
0.09617580937057617,0.07892520400706815
0.09649399537480945,0.07892520400706815
0.09699143522631543,0.07892520400706815
0.09745910717012601,0.07892520400706815
0.09786533556133789,0.07892520400706815
0.09813257085731314,0.07892520400706815
0.09879490175111598,0.07892520400706815
0.09900825368245136,0.07892520400706815
0.0994972105081827,0.07892520400706815
0.09989113951832373,0.07892520400706815
0.10025824237374555,0.07892520400706815
0.10078128121388086,0.07892520400706815
0.1008256999627028,0.07892520400706815
0.10134055220240035,0.07892520400706815
0.10187328057371875,0.07892520400706815
0.10216594895540454,0.07892520400706815
0.10251140683740945,0.07892520400706815
0.10286999396263437,0.07892520400706815
0.10327331694803601,0.07892520400706815
0.10393485406797379,0.07892520400706815
0.1041093295747848,0.07892520400706815
0.10445443540562907,0.07892520400706815
0.10513560424399998,0.07892520400706815
0.10552756602892906,0.07892520400706815
0.10581647405457745,0.07892520400706815
0.10619430784545197,0.07892520400706815
0.10670545632079523,0.07892520400706815
0.10684152196739186,0.07892520400706815
0.10750515055163501,0.07892520400706815
0.10765791138429935,0.07892520400706815
0.10804954823938358,0.07892520400706815
0.10860786127499018,0.07892520400706815
0.10883592447695148,0.07892520400706815
0.10955953202711761,0.07892520400706815
0.10961504766376876,0.07892520400706815
0.11023639746872899,0.07892520400706815
0.11068142729618269,0.07892520400706815
0.11102740962275526,0.07892520400706815
0.11126323976815151,0.07892520400706815
0.1116745399681844,0.07892520400706815
0.11230356866541807,0.07892520400706815
0.11258304144679476,0.07892520400706815
0.1130381686462642,0.07892520400706815
0.11329801599833185,0.07892520400706815
0.11396674418056857,0.07892520400706815
0.11426086343825724,0.07892520400706815
0.11453105044740995,0.07892520400706815
0.11512390703081934,0.07892520400706815
0.11541093979560475,0.07892520400706815
0.11570024526848299,0.07892520400706815
0.11634353784046961,0.07892520400706815
0.11669699753484242,0.07892520400706815
0.11686197124168135,0.07892520400706815
0.11739200552445957,0.07892520400706815
0.11786861342083438,0.07892520400706815
0.11822943526246064,0.07892520400706815
0.11869963667353207,0.07892520400706815
0.11880846911759291,0.07892520400706815
0.11944996136704314,0.07892520400706815
0.11986340911666614,0.07892520400706815
0.12016979380589342,0.07892520400706815
0.1204610507723044,0.07892520400706815
0.12104927251267401,0.07892520400706815
0.12137435965151272,0.07892520400706815
0.12171682773280992,0.07892520400706815
0.12226116133825751,0.07892520400706815
0.12240185160305735,0.07892520400706815
0.12316587860782764,0.07892520400706815
0.12325793162438364,0.07892520400706815
0.12370136324419634,0.07892520400706815
0.12402725102101667,0.07892520400706815
0.12477045238835605,0.07892520400706815
0.12492585605252378,0.07892520400706815
0.12534489549178218,0.07892520400706815
0.12562813588964922,0.07892520400706815
0.12619951996510323,0.07892520400706815
0.1265420393046752,0.07892520400706815
0.1268660123390321,0.07892520400706815
0.12726848823748133,0.07892520400706815
0.12782430767317832,0.07892520400706815
0.128062822569088,0.07892520400706815
0.12861443571207745,0.07892520400706815
0.1290008420558496,0.07892520400706815
0.12945047623295236,0.07892520400706815
0.1296581239478202,0.07892520400706815
0.13027033597064985,0.07892520400706815
0.13052460848027306,0.07892520400706815
0.13115526727462576,0.07892520400706815
0.1312372327123181,0.07892520400706815
0.1317427262046871,0.07892520400706815
0.1320368480303775,0.07892520400706815
0.13279437392319382,0.07892520400706815
0.1328184960334698,0.07892520400706815
0.13351161013634652,0.07892520400706815
0.13367838071139568,0.07892520400706815
0.134217858117704,0.07892520400706815
0.1345564579786339,0.07892520400706815
0.13508816046576858,0.07892520400706815
0.13556067270532077,0.07892520400706815
0.1359268051696406,0.07892520400706815
0.13622291363709133,0.07892520400706815
0.13643461389890135,0.07892520400706815
0.13701446259988756,0.07892520400706815
0.1374173400389966,0.07892520400706815
0.13762867470821213,0.07892520400706815
0.138294258850015,0.07892520400706815
0.1384769670054504,0.07892520400706815
0.1390922077997215,0.07892520400706815
0.13921522078912893,0.07892520400706815
0.1399378616159263,0.07892520400706815
0.14035410609523585,0.07892520400706815
0.14056537730695573,0.07892520400706815
