x0,x1,y0,y2
0.148,0.0,-4.981127081259144,0.6387803692294576
0.148,0.005,-4.9791231792011805,0.6383947638029122
0.148,0.01,-4.973046682901218,0.6372484182077665
0.148,0.015,-4.9628062071449275,0.6353425439092532
0.148,0.02,-4.948319157480199,0.6326797978715726
0.148,0.025,-4.929512371331949,0.6292643096242635
0.148,0.03,-4.906321820527682,0.6251015444170085
0.148,0.035,-4.878693099852368,0.6201983204825626
0.148,0.04,-4.846581471260573,0.6145627538793685
0.148,0.045,-4.809951698654128,0.6082041773190647
0.148,0.05,-4.768778963794443,0.601133255424857
0.148,0.055,-4.723047521728995,0.5933617169982522
0.148,0.06,-4.672751462478994,0.5849024624176081
0.148,0.065,-4.617894373229567,0.5757694879719203
0.148,0.07,-4.558489158460851,0.5659778457118767
0.148,0.075,-4.494557815252015,0.5555436027411246
0.148,0.08,-4.426131166348151,0.5444837996147913
0.148,0.085,-4.353248106535727,0.5328163362074914
0.148,0.09,-4.2759570255644554,0.5205602092121215
0.148,0.095,-4.194312828819643,0.5077350486534326
0.148,0.1,-4.108378250151719,0.4943613445917414
0.148,0.105,-4.018223011377073,0.4804603293787405
0.148,0.11,-3.923922813796598,0.46605383829138425
0.148,0.115,-3.8255611683748882,0.4511646020225575
0.148,0.12,-3.7232255774406844,0.4358156753874092
0.148,0.125,-3.617009318015664,0.420030720406666
0.148,0.13,-3.5070104621048457,0.4038338629883008
0.148,0.135,-3.3933314640409202,0.3872496328985504
0.148,0.14,-3.2760787711279717,0.3703029029731091
0.148,0.145,-3.1553624631553516,0.3530188279222678
0.148,0.15,-3.0312951764942397,0.3354226773285227
0.148,0.155,-2.903994793582442,0.3175401961145964
0.148,0.16,-2.773579757779143,0.2993969147245117
0.148,0.165,-2.6401710051224736,0.28101839740233114
0.148,0.17,-2.503894275590225,0.2624305196594041
0.148,0.175,-2.3648752290482893,0.2436587540645346
0.148,0.18,-2.223242542378492,0.22472855211830986
0.148,0.185,-2.079127100222326,0.20566518210159165
0.148,0.19,-1.9326620131878056,0.18649367771191197
0.148,0.195,-1.7839826735623618,0.16723878871190298
0.148,0.2,-1.6332268440512312,0.14792493365752166
0.148,0.205,-1.4805347742412254,0.12857615475421644
0.148,0.21,-1.3260493387627115,0.10921607487564741
0.148,0.215,-1.1699152552604435,0.08986774152780877
0.148,0.22,-1.012282978003704,0.07055404951774993
0.148,0.225,-0.8533032743086186,0.05129701246378596
0.148,0.23,-0.6931301344608898,0.032118076213481866
0.148,0.235,-0.5319238109119918,0.013038428510394523
0.148,0.24,-0.3698452046917893,-0.005921716487279599
0.148,0.245,-0.20705976377658555,-0.02474268732248508
0.148,0.25,-0.043736579796257224,-0.04340549431281299
0.148,0.255,0.11995160807754612,-0.061891851491806316
0.148,0.26,0.2838284591845869,-0.08018419590088982
0.148,0.265,0.4477141323027787,-0.09826570414038835
0.148,0.27,0.611426420254057,-0.11612041179981425
0.148,0.275,0.7747770687628773,-0.13373279989690032
0.148,0.28,0.937577917065222,-0.1510884413114398
0.148,0.285,1.0996373396259713,-0.1681735782994136
0.148,0.29,1.2607616316146557,-0.18497523109587272
0.148,0.295,1.4207554768913835,-0.20148119617419194
0.148,0.3,1.579423412237761,-0.21768013685449422
0.148,0.305,1.7365666243590256,-0.23356119062833314
0.148,0.31,1.891989240852606,-0.24911453701627206
0.148,0.315,2.04549518760154,-0.2643309946716991
0.148,0.32,2.196889814222645,-0.279202100934729
0.148,0.325,2.3459805861065,-0.29372009086966305
0.148,0.33,2.492578648915816,-0.30787795671113993
0.148,0.335,2.636496042876304,-0.32166908589447574
0.148,0.34,2.7775516279431676,-0.3350877383763816
0.148,0.345,2.9155682293267366,-0.3481286755884333
0.148,0.35,3.0503741424237156,-0.36078721263420443
0.148,0.355,3.181803714367515,-0.3730591833585206
0.148,0.36,3.309698627389288,-0.38494097373388925
0.148,0.365,3.433905346222465,-0.39642920364738793
0.148,0.37,3.5542801075306043,-0.4075211139610361
0.148,0.375,3.6706861973269937,-0.41821424270743907
0.148,0.38,3.782995004885117,-0.42850645898196704
0.148,0.385,3.8910862346464974,-0.4383959252724804
0.148,0.39,3.994848049403651,-0.44788106054803223
0.148,0.395,4.094177724980172,-0.45696055732864777
0.148,0.4,4.188979320058152,-0.4656331331626654
0.148,0.405,4.279167180426192,-0.47389782250723295
0.148,0.41,4.364663438978447,-0.48175372686258044
0.148,0.415,4.445398466046337,-0.4892000412047087
0.148,0.42,4.521310670086151,-0.4962360273328251
0.148,0.425,4.592346669289247,-0.5028610278578645
0.148,0.43,4.6584593586442065,-0.5090742889095233
0.148,0.435,4.7196101579276855,-0.5148751778311749
0.148,0.44,4.775766977945544,-0.5202630061259662
0.148,0.445,4.826904336337485,-0.5252370561215199
0.148,0.45,4.873003029990513,-0.5297965695003023
0.148,0.455,4.9140500372611,-0.5339407618257467
0.148,0.46,4.950037247445807,-0.5376687197423322
0.148,0.465,4.980962616653118,-0.5409795450982522
0.148,0.47,5.006828860647752,-0.5438722518391141
0.148,0.475,5.027643433327811,-0.5463457922799423
0.148,0.48,5.043418265196928,-0.5483990594589114
0.148,0.485,5.0541695726815625,-0.550030899842212
0.148,0.49,5.05991741497899,-0.5512400829051829
0.148,0.495,5.060685885318384,-0.5520253670735306
0.148,0.5,5.0565026556365344,-0.5523854673205809
0.148,0.505,5.047398909890367,-0.5523190764873552
0.148,0.51,5.033409220855568,-0.5518248768006156
0.148,0.515,5.014571448057253,-0.5509015524503728
0.148,0.52,4.990926655036936,-0.5495478031163936
0.148,0.525,4.962519043811985,-0.5477623583459926
0.148,0.53,4.929395904095891,-0.5455439926995358
0.148,0.535,4.891607096554367,-0.5428915073825984
0.148,0.54,4.849206881061067,-0.5398038783844887
0.148,0.545,4.802251189924524,-0.536280083865616
0.148,0.55,4.750799355382746,-0.5323192431005512
0.148,0.555,4.694913667954018,-0.527920605648035
0.148,0.56,4.6346593554437465,-0.5230835700798941
0.148,0.5650000000000001,4.5701045573010814,-0.5178077032243446
0.148,0.5700000000000001,4.501320292051237,-0.5120927599083189
0.148,0.5750000000000001,4.428380415856374,-0.5059387031784581
0.148,0.58,4.351361570640838,-0.49934572497176677
0.148,0.585,4.270343120648808,-0.4923142671948867
0.148,0.59,4.185407076773657,-0.48484504315576094
0.148,0.595,4.096636927783798,-0.47693896242889666
0.148,0.6,4.004121818956023,-0.4685975349510655
0.148,0.605,3.9079500899899218,-0.4598223274881402
0.148,0.61,3.808213342294283,-0.45061535734605807
0.148,0.615,3.7050052744511603,-0.44097902243533965
0.148,0.62,3.5984215475501724,-0.43091612261501366
0.148,0.625,3.488559647515388,-0.42042988049743124
0.148,0.63,3.375518747389324,-0.40952396153567316
0.148,0.635,3.259399572767498,-0.3982024932145718
0.148,0.64,3.140304273716202,-0.38647008317203413
0.148,0.645,3.01833630655307,-0.37433183608852794
0.148,0.65,2.893600328818101,-0.36179336919994953
