x0,x1,y0,y2
0.194,0.0,-6.16390947180506,0.3802415250075215
0.194,0.005,-6.160857234509289,0.37999568395853445
0.194,0.01,-6.15166159259676,0.3792467047636997
0.194,0.015,-6.136225283541834,0.37799596073975106
0.194,0.02,-6.114464814656397,0.37624585212007733
0.194,0.025,-6.086311411800325,0.3739998324428181
0.194,0.03,-6.051710628404637,0.3712623283394041
0.194,0.035,-6.010623200993488,0.36803876148387926
0.194,0.04,-5.96302529284828,0.364335523478867
0.194,0.045,-5.908908474649196,0.3601599337840047
0.194,0.05,-5.84828133107449,0.35552032626596375
0.194,0.055,-5.781167742801373,0.3504258833925006
0.194,0.06,-5.7076082797484835,0.3448867154297762
0.194,0.065,-5.627659948755706,0.3389138174898839
0.194,0.07,-5.5413961387859,0.3325190475032569
0.194,0.075,-5.448906447763373,0.3257151009550082
0.194,0.08,-5.3502963809319795,0.3185154817741046
0.194,0.085,-5.245686272849078,0.3109344225683073
0.194,0.09,-5.135213242550819,0.30298702944477274
0.194,0.095,-5.01902673991749,0.29468896756665197
0.194,0.1,-4.897290163343748,0.28605659150231044
0.194,0.105,-4.770179292840209,0.27710684801874474
0.194,0.11,-4.637880420592427,0.26785716232079193
0.194,0.115,-4.5005923844765805,0.2583255984375856
0.194,0.12,-4.358520618637463,0.24853046272906268
0.194,0.125,-4.211879021184706,0.23849045431907842
0.194,0.13,-4.060887908248752,0.22822454029593067
0.194,0.135,-3.9057727507481577,0.2177518838811532
0.194,0.14,-3.746762944867771,0.20709177214755145
0.194,0.145,-3.584090638782239,0.19626354410483596
0.194,0.15,-3.4179886358042677,0.1852864540921961
0.194,0.155,-3.2486933711328785,0.1741798654681508
0.194,0.16,-3.0764380714849073,0.16296279140771244
0.194,0.165,-2.9014548629538703,0.15165402475549247
0.194,0.17,-2.723977316733089,0.14027228316529025
0.194,0.175,-2.544233647966034,0.12883574822020719
0.194,0.18,-2.3624504506016444,0.11736228235294835
0.194,0.185,-2.1788513528211673,0.10586931356322435
0.194,0.19,-1.9936568117335383,0.09437379151858341
0.194,0.195,-1.8070840012254346,0.08289214790431529
0.194,0.2,-1.6193467802054058,0.07144026098659231
0.194,0.205,-1.4306557273298366,0.060033424312398026
0.194,0.21,-1.2412182277073254,0.048686319439561615
0.194,0.215,-1.0512374634207111,0.03741292562228524
0.194,0.22,-0.8609170937354966,0.026226768555838692
0.194,0.225,-0.6704546162238477,0.015140501106070847
0.194,0.23,-0.4800449147115653,0.004166095055805952
0.194,0.235,-0.2898838092077315,-0.0066849745091968615
0.194,0.24,-0.10016136328635894,-0.017402127749901963
