x0,x1,y0,y2
0.16,0.0,-5.344852691812816,0.5733491989741369
0.16,0.005,-5.34245184945745,0.5729977203788004
0.16,0.01,-5.335177023288566,0.5719483173414635
0.16,0.015,-5.322945490975756,0.5702022908831775
0.16,0.02,-5.305685861759621,0.5677622857168557
0.16,0.025,-5.283338719138544,0.5646323141329685
0.16,0.03,-5.25585615424326,0.5608176308118664
0.16,0.035,-5.223202245344101,0.55632474990742
0.16,0.04,-5.185353015983108,0.5511613966964637
0.16,0.045,-5.142296155210275,0.5453364361572608
0.16,0.05,-5.094032012842251,0.5388599820367952
0.16,0.055,-5.04057194127345,0.5317431553848913
0.16,0.06,-4.981939115557338,0.5239981868165622
0.16,0.065,-4.918168059233831,0.5156383508775778
0.16,0.07,-4.849304353499582,0.5066779325155816
0.16,0.075,-4.7754042892706785,0.4971321923739148
0.16,0.08,-4.696534463720525,0.48701733039925343
0.16,0.085,-4.612770810242346,0.4763503821110133
0.16,0.09,-4.524200119339683,0.4651494351510925
0.16,0.095,-4.430916492617847,0.45343320372749785
0.16,0.1,-4.33302272356012,0.44122123281810155
0.16,0.105,-4.230629194203132,0.4285337861690618
0.16,0.11,-4.123852584583952,0.4153917135390526
0.16,0.115,-4.012817789596893,0.4018167107449544
0.16,0.12,-3.8976534396975215,0.3878307908100542
0.16,0.125,-3.7784937670534435,0.3734565337687695
0.16,0.13,-3.6554773427230414,0.35871694682486877
0.16,0.135,-3.5287464617275868,0.34363540009962235
0.16,0.14,-3.398446561391862,0.3282355614725456
0.16,0.145,-3.2647256810149035,0.3125413310267081
0.16,0.15,-3.1277331439184466,0.2965766796886208
0.16,0.155,-2.987622405439117,0.2803659666307705
0.16,0.16,-2.844545773175341,0.2639333042903653
0.16,0.165,-2.698656459466236,0.24730277548301002
0.16,0.17,-2.5501110151279796,0.23049867609868638
0.16,0.175,-2.399063919237645,0.21354486155831612
0.16,0.18,-2.245670911792757,0.1964650860145011
0.16,0.185,-2.090088061098044,0.17928284996933821
0.16,0.19,-1.9324717469291095,0.16202134905072904
0.16,0.195,-1.7729786927897808,0.14470342547807855
0.16,0.2,-1.611766040919411,0.1273515222743312
0.16,0.205,-1.44899146288191,0.10998764025429544
0.16,0.21,-1.28481329792086,0.0926332978002106
0.16,0.215,-1.1193897214180917,0.07530939029643294
0.16,0.22,-0.9528828652474668,0.05803656833485718
0.16,0.225,-0.7854530714550343,0.04083458608720461
0.16,0.23,-0.6172619903490377,0.023722583835107197
0.16,0.235,-0.44847576303948156,0.006719365673830774
0.16,0.24,-0.2792591329575357,-0.010157236252657048
0.16,0.245,-0.10977955072087586,-0.026889973964352804
0.16,0.25,0.059793764138934447,-0.04346230400348297
0.16,0.255,0.22928980291184548,-0.05985840270023393
0.16,0.26,0.39853579399292477,-0.07606317859770989
0.16,0.265,0.5673572793367854,-0.09206228200221375
0.16,0.27,0.7355792440894295,-0.10784220499931986
0.16,0.275,0.9030222922874709,-0.12338991022695683
0.16,0.28,1.0695089014411858,-0.13869339604524844
0.16,0.285,1.2348596966809797,-0.15374131664581725
0.16,0.29,1.398894795338242,-0.16852307149828027
0.16,0.295,1.5614341935592566,-0.18302879707412534
0.16,0.3,1.7222991483710615,-0.1972494394856974
0.16,0.305,1.8813088170770353,-0.21117640294347095
0.16,0.31,2.038286506449203,-0.22480204133558995
0.16,0.315,2.193056343355299,-0.23811929757955844
0.16,0.32,2.3454447706765196,-0.25112176673929276
0.16,0.325,2.495281085887022,-0.2638036710094336
0.16,0.33,2.642398846500116,-0.2761599050310684
0.16,0.335,2.786632905798325,-0.2881857137514836
0.16,0.34,2.9278251850924137,-0.2998771029687999
0.16,0.345,3.0658216330527748,-0.3112305097271324
0.16,0.35,3.200473562940085,-0.32224284253425683
0.16,0.355,3.331638066355292,-0.33291144587643856
0.16,0.36,3.4591791325089183,-0.34323412445269724
0.16,0.365,3.5829649511129507,-0.3532088624077327
0.16,0.37,3.702872745720957,-0.3628341556524028
0.16,0.375,3.818785927938009,-0.3721087269834369
0.16,0.38,3.9305950315454172,-0.38103155242610887
0.16,0.385,4.038197820870709,-0.3896018257839283
0.16,0.39,4.141499345480229,-0.3978189242321477
0.16,0.395,4.240412519396834,-0.4056824210257864
0.16,0.4,4.334855742772309,-0.41319186855187
0.16,0.405,4.424756348220051,-0.42034704971169934
0.16,0.41,4.5100480825082485,-0.4271477604044365
0.16,0.415,4.59067153905713,-0.4335938315875054
0.16,0.42,4.666573955724838,-0.4396851055944749
0.16,0.425,4.737709395514271,-0.4454214478580811
0.16,0.43,4.8040368285125625,-0.4508025931861974
0.16,0.435,4.865522409631421,-0.4558283342056331
0.16,0.44,4.922137476384151,-0.4604983681576497
0.16,0.445,4.9738587037659245,-0.4648123201929538
