x0,x1,y0,y2
0.01,0.0,0.12345307812077727,0.9849353031555489
0.01,0.005,0.12248867102840605,0.9844682978243536
0.01,0.01,0.11962939575109494,0.9830653632578336
0.01,0.015,0.11493063604248793,0.9807271598431099
0.01,0.02,0.10845298102738538,0.9774551717814505
0.01,0.025,0.10026219838090938,0.9732517706981848
0.01,0.03,0.09042879940046417,0.9681200813610026
0.01,0.035,0.07902796946433538,0.9620640395898831
0.01,0.04,0.06613930934487738,0.9550883636100528
0.01,0.045,0.051846508885566356,0.9471984948870696
0.01,0.05,0.03623744711833893,0.9384007846069814
0.01,0.055,0.019403419154077062,0.9287022065181408
0.01,0.06,0.001439196046440161,0.9181105366167212
0.01,0.065,-0.01755734109029017,0.9066343075068947
0.01,0.07,-0.0374854970505078,0.8942828084938451
0.01,0.075,-0.05824206900412471,0.8810660868307351
0.01,0.08,-0.07972166258240604,0.8669949498424457
0.01,0.085,-0.101817149835978,0.852080876264313
0.01,0.09,-0.124419470614199,0.8363363798984215
0.01,0.095,-0.14741876162169942,0.8197744792231728
0.01,0.1,-0.17070417485657002,0.8024090508977605
0.01,0.105,-0.19416435271710472,0.7842547457656869
0.01,0.11,-0.21768791447537536,0.7653268754531586
0.01,0.115,-0.24116324071693582,0.7456418690331463
0.01,0.12,-0.2644796591641113,0.7252165956018488
0.01,0.125,-0.28752722315678664,0.704068809372024
0.01,0.13,-0.3101971861082806,0.6822170359954303
0.01,0.135,-0.3323823289781811,0.6596805678100497
0.01,0.14,-0.3539772795768109,0.63647945737215
0.01,0.145,-0.3748788225394978,0.6126345091865796
0.01,0.15,-0.39498631626930486,0.5881671219261196
0.01,0.155,-0.41420150672528344,0.5630998634748434
0.01,0.16,-0.43242952421086334,0.5374555817584996
0.01,0.165,-0.44957876205774167,0.511257810919292
0.01,0.17,-0.46556084877127724,0.4845312374952504
0.01,0.175,-0.4802915020948218,0.45730074372705465
0.01,0.18,-0.4936903408427027,0.42959200768700956
0.01,0.185,-0.5056812062784456,0.40143132573084306
0.01,0.19,-0.516192366522025,0.3728455878876198
0.01,0.195,-0.5251567100786207,0.34386225177085994
0.01,0.2,-0.5325119291521293,0.31450931512812175
0.01,0.205,-0.5382006934713485,0.28481528715341686
0.01,0.21,-0.5421708153939567,0.25480915869105947
0.01,0.215,-0.5443754148523245,0.22452019014311872
0.01,0.22,-0.5447730272444327,0.1939786037057112
0.01,0.225,-0.543327826083815,0.16321446754802152
0.01,0.23,-0.5400096717280158,0.13225819851256385
0.01,0.235,-0.5347943522244254,0.10114108819821402
0.01,0.24,-0.5276635919333436,0.06989416180777583
0.01,0.245,-0.5186052414847409,0.038548881187169065
0.01,0.25,-0.5076133809320731,0.007136926570718516
0.01,0.255,-0.4946884319708879,-0.024309837836939296
0.01,0.26,-0.4798372645913003,-0.05575939836231983
0.01,0.265,-0.4630732974487107,-0.08717962641289065
0.01,0.27,-0.4444164741764487,-0.11853849972208326
0.01,0.275,-0.42389380411367195,-0.14980338964251086
0.01,0.28,-0.40153876936508265,-0.18094221756191964
0.01,0.285,-0.3773918211152481,-0.2119227413885209
0.01,0.29,-0.35150032267963216,-0.24271277752394965
0.01,0.295,-0.32391858178956207,-0.27328023588367567
0.01,0.3,-0.2947076850882754,-0.30359333501673674
0.01,0.305,-0.2639361959256102,-0.3336199164528769
0.01,0.31,-0.23167907586433262,-0.3633285650326604
0.01,0.315,-0.19801831071909712,-0.39268792089106963
0.01,0.32,-0.16304264897413107,-0.42166689790843703
0.01,0.325,-0.12684747516135864,-0.4502347212978614
0.01,0.33,-0.08953442017956031,-0.4783611321194374
0.01,0.335,-0.051212052952499254,-0.5060157582368027
0.01,0.34,-0.011994296895863399,-0.5331691600978236
0.01,0.345,0.02799898048565269,-0.5597921976372572
0.01,0.35,0.06864252887920391,-0.5858562402433121
0.01,0.355,0.10980610689782849,-0.6113332083057843
0.01,0.36,0.15135517296592121,-0.6361957615361551
0.01,0.365,0.19315038556074388,-0.6604167521772878
0.01,0.37,0.23504963411069818,-0.683970156877125
0.01,0.375,0.2769076426279338,-0.706830522490094
0.01,0.38,0.31857685614398296,-0.7289731582431079
0.01,0.385,0.3599081242424795,-0.7503741772789166
0.01,0.39,0.4007514241939209,-0.7710105373364685
0.01,0.395,0.4409568560488087,-0.7908601961863979
0.01,0.4,0.4803744738934779,-0.8099016810771545
0.01,0.405,0.5188565328614225,-0.8281148350195868
0.01,0.41,0.5562573475775396,-0.8454803727966677
0.01,0.415,0.5924343614848242,-0.8619800333276423
0.01,0.42,0.6272489714925318,-0.8775966086606711
0.01,0.425,0.6605675344172015,-0.8923140550386965
0.01,0.43,0.6922613726565674,-0.906117170264413
0.01,0.435,0.7222087275867386,-0.9189921397584078
0.01,0.44,0.7502946765308551,-0.9309261963544757
0.01,0.445,0.7764120090712681,-0.9419077233644085
0.01,0.45,0.8004618442309901,-0.9519262636994126
0.01,0.455,0.8223543085035625,-0.960972576502876
0.01,0.46,0.8420085116719129,-0.969038429475092
0.01,0.465,0.8593537411950591,-0.9761169213886629
0.01,0.47,0.8743292594582077,-0.9822022563499356
0.01,0.475,0.8868846927872647,-0.9872897934954792
0.01,0.48,0.8969802015263428,-0.9913760371595116
0.01,0.485,0.904586606076971,-0.9944586399619384
0.01,0.49,0.9096852279408572,-0.9965363208047712
0.01,0.495,0.9122680913018955,-0.9976089586886243
0.01,0.5,0.9123375815170269,-0.9976774951037292
0.01,0.505,0.9099062827929107,-0.996743935847414
0.01,0.51,0.9049966985780205,-0.9948113302861724
0.01,0.515,0.8976409135993402,-0.9918837496554316
0.01,0.52,0.8878802042352294,-0.9879662646069781
0.01,0.525,0.8757646042925731,-0.9830649221963611
0.01,0.53,0.8613524334674345,-0.9771867224852414
0.01,0.535,0.8447095844145489,-0.9703395075517233
0.01,0.54,0.8259098188441456,-0.9625322758550074
0.01,0.545,0.805033035796253,-0.9537746686709802
0.01,0.55,0.7821654904511719,-0.944077261660154
0.01,0.555,0.7573990568036033,-0.9334514657836529
0.01,0.56,0.7308306782716956,-0.9219095044629982
0.01,0.5650000000000001,0.7025618260214439,-0.9094643912132444
0.01,0.5700000000000001,0.6726979693691888,-0.8961299078385063
0.01,0.5750000000000001,0.6413480619409271,-0.8819205832722693
0.01,0.58,0.6086240465731296,-0.8668516731377479
0.01,0.585,0.5746403812530474,-0.8509391400948935
0.01,0.59,0.5395135877313673,-0.8341996350303676
0.01,0.595,0.5033613872092568,-0.8166502651767503
0.01,0.6,0.46630403302694606,-0.798309423608315
0.01,0.605,0.4284613430842887,-0.7791955176266963
0.01,0.61,0.3899540568287851,-0.7593277810094171
0.01,0.615,0.3509030762186501,-0.7387260553410802
0.01,0.62,0.3114291527611806,-0.7174107766064937
0.01,0.625,0.2716525938865519,-0.6954029625652851
0.01,0.63,0.23169298678723999,-0.6727242008178171
0.01,0.635,0.1916689376966581,-0.6493966374514936
0.01,0.64,0.1516978244843062,-0.62544296613763
0.01,0.645,0.11189556040594045,-0.6008864175321962
0.01,0.65,0.07237636686128002,-0.5757507488196578
0.01,0.655,0.033252553074563596,-0.550060233228521
0.01,0.66,-0.005366156201866146,-0.5238393337064625
0.01,0.665,-0.043370997319744975,-0.49711394850967183
0.01,0.67,-0.08065714266611151,-0.4699095236572619
0.01,0.675,-0.11712206244943824,-0.4422522848614095
0.01,0.68,-0.15266620029599243,-0.4141689147552483
0.01,0.685,-0.18719318742240323,-0.38568653851653145
0.01,0.6900000000000001,-0.22061005968409775,-0.35683270828223457
0.01,0.6950000000000001,-0.2528274779311128,-0.3276353862310773
0.01,0.7000000000000001,-0.28375995182583236,-0.29812292623040254
0.01,0.705,-0.3133260669984908,-0.26832405396451603
0.01,0.71,-0.3414487151405118,-0.23826784548288538
0.01,0.715,-0.3680553263652622,-0.20798370412787576
0.01,0.72,-0.3930783915036298,-0.1775009713812766
0.01,0.725,-0.4164545215687877,-0.14685035645057362
0.01,0.73,-0.4381264712288858,-0.1160617274870745
0.01,0.735,-0.45804215549946325,-0.08516553358958037
0.01,0.74,-0.4761551825173006,-0.05419241144684561
0.01,0.745,-0.4924250716611864,-0.02317315275811005
0.01,0.75,-0.5068174626936975,0.007861329753456214
0.01,0.755,-0.5193043135966028,0.03888003765462353
0.01,0.76,-0.5298640846639543,0.06985192335654652
0.01,0.765,-0.5384819063392312,0.10074592781687094
0.01,0.77,-0.545149728238872,0.1315310192913535
0.01,0.775,-0.5498664467978056,0.1621762330314869
