x0,x1,x2,y0,y1,y3
0.45,0.0,0.0,-0.0,0.0,-2.0753256124425135
0.45,0.0314159265358979,0.0,-0.0,0.012770661630588542,-2.0754846911890827
0.45,0.0628318530717958,0.0,-0.0,0.025528720159968352,-2.0754389260140584
0.45,0.0942477796076938,0.0,-0.0,0.038261584924670064,-2.075192919153816
0.45,0.1256637061435917,0.0,-0.0,0.05095669012442821,-2.0747516976524674
0.45,0.1570796326794896,0.0,-0.0,0.06360150722310928,-2.0741207045045917
0.45,0.1884955592153876,0.0,-0.0,0.07618355731286422,-2.0733058017433166
0.45,0.2199114857512855,0.0,-0.0,0.08869042342930367,-2.0723132626588945
0.45,0.2513274122871834,0.0,-0.0,0.10110976280554297,-2.0711497524792977
0.45,0.2827433388230814,0.0,-0.0,0.11342931905302285,-2.0698223406536167
0.45,0.3141592653589793,0.0,-0.0,0.125636934257085,-2.0683384617976164
0.45,0.3455751918948773,0.0,-0.0,0.13772056097536634,-2.0667059340924148
0.45,0.3769911184307752,0.0,-0.0,0.14966827412716976,-2.0649329091378372
0.45,0.4084070449666731,0.0,-0.0,0.16146828276207942,-2.0630278883014133
0.45,0.4398229715025711,0.0,-0.0,0.17310894169620494,-2.0609996916033735
0.45,0.471238898038469,0.0,-0.0,0.1845787630045721,-2.0588574178685115
0.45,0.5026548245743669,0.0,-0.0,0.19586642735831788,-2.056610459477866
0.45,0.5340707511102649,0.0,-0.0,0.2069607951955013,-2.05426846253033
0.45,0.5654866776461628,0.0,-0.0,0.21785091771450643,-2.05184128726088
0.45,0.5969026041820608,0.0,-0.0,0.22852604767918733,-2.049338987218066
0.45,0.6283185307179586,0.0,-0.0,0.238975650025093,-2.0467718355333404
0.45,0.6597344572538566,0.0,-0.0,0.24918941225630378,-2.044150206826492
0.45,0.6911503837897546,0.0,-0.0,0.2591572546226199,-2.0414845988731134
0.45,0.7225663103256524,0.0,-0.0,0.26886934006705804,-2.0387856111345815
0.45,0.7539822368615504,0.0,-0.0,0.27831608393383883,-2.0360638978676207
