x0,x1,x2,y0,y1,y3
0.35,0.0,0.0,-0.0,0.0,-1.883380558106395
0.35,0.0314159265358979,0.0,-0.0,0.0155981213391311,-1.8833218001501462
0.35,0.0628318530717958,0.0,-0.0,0.03118084921568448,-1.8829941774467889
0.35,0.0942477796076938,0.0,-0.0,0.046732805358571584,-1.8824022145453327
0.35,0.1256637061435917,0.0,-0.0,0.0622386418646897,-1.8815510755382248
0.35,0.1570796326794896,0.0,-0.0,0.07768305634544966,-1.8804465559459314
0.35,0.1884955592153876,0.0,-0.0,0.09305080702838574,-1.8790951021502493
0.35,0.2199114857512855,0.0,-0.0,0.10832672779894484,-1.877503808230573
0.35,0.2513274122871834,0.0,-0.0,0.12349574316761075,-1.875680396941952
0.35,0.2827433388230814,0.0,-0.0,0.13854288314759203,-1.8736332503827222
0.35,0.3141592653589793,0.0,-0.0,0.15345329802839155,-1.8713713595009975
0.35,0.3455751918948773,0.0,-0.0,0.1682122730306783,-1.8689043626375896
0.35,0.3769911184307752,0.0,-0.0,0.18280524282799757,-1.8662424784913139
0.35,0.4084070449666731,0.0,-0.0,0.19721780592099003,-1.8633965396277565
0.35,0.4398229715025711,0.0,-0.0,0.21143573884993278,-1.8603779532250946
0.35,0.471238898038469,0.0,-0.0,0.22544501023157668,-1.8571986486758634
0.35,0.5026548245743669,0.0,-0.0,0.23923179460642802,-1.8538711053778534
0.35,0.5340707511102649,0.0,-0.0,0.25278248608280734,-1.8504082982070154
0.35,0.5654866776461628,0.0,-0.0,0.26608371176422235,-1.8468236426467208
0.35,0.5969026041820608,0.0,-0.0,0.2791223449468019,-1.843130966548175
0.35,0.6283185307179586,0.0,-0.0,0.29188551807376806,-1.8393445500642653
0.35,0.6597344572538566,0.0,-0.0,0.3043606354341611,-1.8354789514173653
0.35,0.6911503837897546,0.0,-0.0,0.3165353855932854,-1.8315490377178654
0.35,0.7225663103256524,0.0,-0.0,0.32839775354260936,-1.8275699508458705
0.35,0.7539822368615504,0.0,-0.0,0.33993603255712806,-1.8235570346859697
0.35,0.7853981633974484,0.0,-0.0,0.3511388357484875,-1.8195257463327463
0.35,0.8168140899333463,0.0,-0.0,0.3619951073024685,-1.8154916856747398
0.35,0.8482300164692442,0.0,-0.0,0.3724941333897409,-1.8114704435194264
0.35,0.8796459430051422,0.0,-0.0,0.3826255527391194,-1.80747762829964
0.35,0.91106186954104,0.0,-0.0,0.3923793668628871,-1.8035287710814232
0.35,0.942477796076938,0.0,-0.0,0.40174594992409635,-1.799639231288127
0.35,0.973893722612836,0.0,-0.0,0.41071605823610674,-1.795824218798732
0.35,1.005309649148734,0.0,-0.0,0.4192808393849888,-1.7920986414690026
0.35,1.036725575684632,0.0,-0.0,0.427431840965787,-1.7884771361416398
0.35,1.0681415022205298,0.0,-0.0,0.43516101892402353,-1.7849739208531634
0.35,1.0995574287564276,0.0,-0.0,0.44246074549420855,-1.7816028227253207
0.35,1.1309733552923256,0.0,-0.0,0.449323816727524,-1.7783771376435193
0.35,1.1623892818282235,0.0,-0.0,0.4557434596012511,-1.7753096461635296
0.35,1.1938052083641215,0.0,-0.0,0.4617133387029265,-1.7724125194275675
0.35,1.2252211349000195,0.0,-0.0,0.4672275624826291,-1.7696972860165197
0.35,1.2566370614359172,0.0,-0.0,0.4722806890672284,-1.767174751460901
0.35,1.2880529879718152,0.0,-0.0,0.4768677316308571,-1.7648550010146424
0.35,1.3194689145077132,0.0,-0.0,0.480984163316305,-1.7627473358878092
0.35,1.3508848410436112,0.0,-0.0,0.4846259217024816,-1.7608601932287753
0.35,1.3823007675795091,0.0,-0.0,0.48778941281353433,-1.7592011857367382
0.35,1.4137166941154071,0.0,-0.0,0.49047151466566963,-1.7577770218821016
0.35,1.4451326206513049,0.0,-0.0,0.49266958034817354,-1.7565934746571392
0.35,1.4765485471872029,0.0,-0.0,0.494381440635593,-1.755655382951701
0.35,1.5079644737231008,0.0,-0.0,0.4956054061284998,-1.754966613910659
0.35,1.5393804002589988,0.0,-0.0,0.49634026892072364,-1.7545300527715977
0.35,1.5707963267948968,0.0,0.0,0.4965853037914095,-1.7543475870515637
0.35,1.6022122533307943,0.0,0.0,0.49634026892072364,-1.7544201067586327
0.35,1.6336281798666925,0.0,0.0,0.4956054061284998,-1.7547474960541087
0.35,1.6650441064025905,0.0,0.0,0.494381440635593,-1.7553286378875836
0.35,1.6964600329384885,0.0,0.0,0.4926695803481735,-1.75616142477782
0.35,1.7278759594743864,0.0,0.0,0.4904715146656696,-1.7572427476763295
0.35,1.7592918860102844,0.0,0.0,0.4877894128135343,-1.7585685487617648
0.35,1.7907078125461822,0.0,0.0,0.4846259217024816,-1.7601337883762112
0.35,1.82212373908208,0.0,0.0,0.48098416331630506,-1.7619325189703516
0.35,1.853539665617978,0.0,0.0,0.4768677316308571,-1.7639578936502318
0.35,1.884955592153876,0.0,0.0,0.4722806890672284,-1.766202153254543
0.35,1.916371518689774,0.0,0.0,0.46722756248262903,-1.7686567317635506
0.35,1.947787445225672,0.0,0.0,0.46171333870292647,-1.7713122453648906
0.35,1.9792033717615696,0.0,0.0,0.4557434596012512,-1.7741585428324416
0.35,2.010619298297468,0.0,0.0,0.44932381672752386,-1.777184765734112
