x0,x1,x2,y0,y1,y3
0.95,0.0,0.0,-0.0,0.0,-2.5913174779313137
0.95,0.0314159265358979,0.0,-0.0,0.004698063864050494,-2.591784144829339
0.95,0.0628318530717958,0.0,-0.0,0.009391491306271291,-2.5921971731444655
0.95,0.0942477796076938,0.0,-0.0,0.014075650480421305,-2.5925590411453894
0.95,0.1256637061435917,0.0,-0.0,0.018745918686921003,-2.5928722204898382
0.95,0.1570796326794896,0.0,-0.0,0.0233976869348989,-2.5931391796241843
0.95,0.1884955592153876,0.0,-0.0,0.02802636449070904,-2.593362371741851
0.95,0.2199114857512855,0.0,-0.0,0.03262738340843083,-2.593544233167863
0.95,0.2513274122871834,0.0,-0.0,0.03719620303788024,-2.5936871795555327
0.95,0.2827433388230814,0.0,-0.0,0.04172831450568328,-2.593793597716993
0.95,0.3141592653589793,0.0,-0.0,0.04621924516498967,-2.5938658445976674
0.95,0.3455751918948773,0.0,-0.0,0.050664563009435316,-2.5939062404518265
0.95,0.3769911184307752,0.0,-0.0,0.05505988104699746,-2.5939170665697837
0.95,0.4084070449666731,0.0,-0.0,0.05940086162942622,-2.593900560407454
0.95,0.4398229715025711,0.0,-0.0,0.06368322073297968,-2.5938589127773035
0.95,0.471238898038469,0.0,-0.0,0.06790273218623807,-2.5937942638326525
0.95,0.5026548245743669,0.0,-0.0,0.07205523184082488,-2.593708700813402
0.95,0.5340707511102649,0.0,-0.0,0.07613662168091835,-2.593604255219667
0.95,0.5654866776461628,0.0,-0.0,0.0801428738674985,-2.593482899525482
0.95,0.5969026041820608,0.0,-0.0,0.08407003471333782,-2.5933465449538287
0.95,0.6283185307179586,0.0,-0.0,0.0879142285848134,-2.5931970426976148
0.95,0.6597344572538566,0.0,-0.0,0.0916716617266892,-2.5930361774097492
0.95,0.6911503837897546,0.0,-0.0,0.0953386260060946,-2.5928656685159934
0.95,0.7225663103256524,0.0,-0.0,0.0989115025720038,-2.592687169895025
0.95,0.7539822368615504,0.0,-0.0,0.10238676542660487,-2.592502268169459
0.95,0.7853981633974484,0.0,-0.0,0.10576098490503387,-2.5923124803970135
0.95,0.8168140899333463,0.0,-0.0,0.10903083106004004,-2.5921192576622403
0.95,0.8482300164692442,0.0,-0.0,0.11219307694824171,-2.5919239805073406
0.95,0.8796459430051422,0.0,-0.0,0.11524460181472979,-2.5917279630956114
0.95,0.91106186954104,0.0,-0.0,0.11818239417287611,-2.591532451865103
0.95,0.942477796076938,0.0,-0.0,0.12100355477630721,-2.5913386243382046
0.95,0.973893722612836,0.0,-0.0,0.12370529948011028,-2.5911475939363093
0.95,1.005309649148734,0.0,-0.0,0.1262849619884483,-2.5909604062887635
0.95,1.036725575684632,0.0,-0.0,0.12873999648587192,-2.5907780448360964
0.95,1.0681415022205298,0.0,-0.0,0.13106798014973214,-2.590601427575264
0.95,1.0995574287564276,0.0,-0.0,0.13326661554121358,-2.590431412702562
0.95,1.1309733552923256,0.0,-0.0,0.13533373287262931,-2.590268795817669
0.95,1.1623892818282235,0.0,-0.0,0.13726729214873934,-2.5901143149982793
0.95,1.1938052083641215,0.0,-0.0,0.1390653851799796,-2.5899686502889225
0.95,1.2252211349000195,0.0,-0.0,0.14072623746561463,-2.5898324261871624
0.95,1.2566370614359172,0.0,-0.0,0.14224820994495563,-2.5897062116470986
0.95,1.2880529879718152,0.0,-0.0,0.1436298006149155,-2.589590524120715
0.95,1.3194689145077132,0.0,-0.0,0.1448696460123044,-2.5894858300828054
0.95,1.3508848410436112,0.0,-0.0,0.1459665225594035,-2.5893925445777453
0.95,1.3823007675795091,0.0,-0.0,0.1469193477714883,-2.5893110364764667
0.95,1.4137166941154071,0.0,-0.0,0.14772718132511045,-2.5892416275453627
0.95,1.4451326206513049,0.0,-0.0,0.14838922598608345,-2.5891845936779534
0.95,1.4765485471872029,0.0,-0.0,0.14890482839625657,-2.589140167409526
0.95,1.5079644737231008,0.0,-0.0,0.14927347971830035,-2.5891085382180994
0.95,1.5393804002589988,0.0,-0.0,0.1494948161378678,-2.5890898538319287
0.95,1.5707963267948968,0.0,0.0,0.14956861922263506,-2.589084220961312
0.95,1.6022122533307943,0.0,0.0,0.1494948161378678,-2.589091706366788
0.95,1.6336281798666925,0.0,0.0,0.14927347971830035,-2.5891123372711613
0.95,1.6650441064025905,0.0,0.0,0.14890482839625657,-2.589146101935859
0.95,1.6964600329384885,0.0,0.0,0.14838922598608345,-2.589192950250227
0.95,1.7278759594743864,0.0,0.0,0.14772718132511042,-2.589252792676829
0.95,1.7592918860102844,0.0,0.0,0.1469193477714883,-2.58932550236944
0.95,1.7907078125461822,0.0,0.0,0.1459665225594035,-2.5894109121217084
0.95,1.82212373908208,0.0,0.0,0.14486964601230443,-2.5895088168362004
0.95,1.853539665617978,0.0,0.0,0.1436298006149155,-2.5896189720159137
0.95,1.884955592153876,0.0,0.0,0.14224820994495563,-2.5897410907495484
0.95,1.916371518689774,0.0,0.0,0.14072623746561463,-2.589874846781144
0.95,1.947787445225672,0.0,0.0,0.1390653851799796,-2.590019870926779
0.95,1.9792033717615696,0.0,0.0,0.13726729214873937,-2.5901757505188385
0.95,2.010619298297468,0.0,0.0,0.1353337328726293,-2.590342029112657
0.95,2.042035224833365,0.0,0.0,0.1332666155412136,-2.5905182020962414
0.95,2.073451151369264,0.0,0.0,0.1310679801497321,-2.5907037156923636
0.95,2.104867077905161,0.0,0.0,0.12873999648587195,-2.5908979721803562
0.95,2.13628300444106,0.0,0.0,0.12628496198844824,-2.591100319557855
0.95,2.167698930976957,0.0,0.0,0.1237052994801103,-2.5913100502480955
0.95,2.199114857512855,0.0,0.0,0.12100355477630721,-2.591526405401441
0.95,2.2305307840487534,0.0,0.0,0.11818239417287611,-2.591748569559425
0.95,2.261946710584651,0.0,0.0,0.11524460181472979,-2.5919756645975505
0.95,2.2933626371205493,0.0,0.0,0.11219307694824167,-2.5922067557792046
0.95,2.324778563656447,0.0,0.0,0.10903083106004002,-2.592440846020316
0.95,2.356194490192345,0.0,0.0,0.10576098490503387,-2.5926768697787206
0.95,2.387610416728243,0.0,0.0,0.10238676542660484,-2.592913701102646
0.95,2.419026343264141,0.0,0.0,0.09891150257200382,-2.5931501407591795
0.95,2.450442269800039,0.0,0.0,0.09533862600609458,-2.5933849245720295
0.95,2.4818581963359367,0.0,0.0,0.0916716617266892,-2.593616717752237
0.95,2.5132741228718345,0.0,0.0,0.08791422858481342,-2.5938441095710947
0.95,2.5446900494077327,0.0,0.0,0.08407003471333781,-2.5940656206184367
0.95,2.5761059759436304,0.0,0.0,0.0801428738674985,-2.5942796976595024
0.95,2.6075219024795286,0.0,0.0,0.07613662168091832,-2.594484709348132
0.95,2.6389378290154264,0.0,0.0,0.07205523184082487,-2.594678952399149
0.95,2.6703537555513246,0.0,0.0,0.06790273218623803,-2.594860651921862
0.95,2.7017696820872223,0.0,0.0,0.06368322073297963,-2.595027951652465
0.95,2.73318560862312,0.0,0.0,0.05940086162942622,-2.5951789256168567
0.95,2.7646015351590183,0.0,0.0,0.055059881046997425,-2.5953115739898798
0.95,2.796017461694916,0.0,0.0,0.0506645630094353,-2.59542382220685
0.95,2.8274333882308142,0.0,0.0,0.046219245164989625,-2.595513527084729
