x0,x1,x2,y0,y1,y3
1.0,0.0,0.0,-0.0,0.0,-2.6215059822598827
1.0,0.0314159265358979,0.0,-0.0,0.0042509839765154924,-2.6219744617418828
1.0,0.0628318530717958,0.0,-0.0,0.008497772745073677,-2.622396461299028
1.0,0.0942477796076938,0.0,-0.0,0.012736175237881028,-2.6227742258165656
1.0,0.1256637061435917,0.0,-0.0,0.016962008663385646,-2.6231099804819764
1.0,0.1570796326794896,0.0,-0.0,0.021171102634187627,-2.623405935296692
1.0,0.1884955592153876,0.0,-0.0,0.02535930328270787,-2.6236642733869373
1.0,0.2199114857512855,0.0,-0.0,0.029522477360553856,-2.6238871503138896
1.0,0.2513274122871834,0.0,-0.0,0.03365651631753687,-2.6240766915542113
1.0,0.2827433388230814,0.0,-0.0,0.03775734035631494,-2.6242349842924453
1.0,0.3141592653589793,0.0,-0.0,0.04182090245866026,-2.6243640783805993
1.0,0.3455751918948773,0.0,-0.0,0.04584319237937764,-2.6244659791747704
1.0,0.3769911184307752,0.0,-0.0,0.049820240603932246,-2.6245426475175915
1.0,0.4084070449666731,0.0,-0.0,0.05374812226588132,-2.6245959945303987
1.0,0.4398229715025711,0.0,-0.0,0.05762296102024342,-2.6246278802131155
1.0,0.471238898038469,0.0,-0.0,0.06144093286898291,-2.624640111050609
1.0,0.5026548245743669,0.0,-0.0,0.06519826993483445,-2.6246344373468986
1.0,0.5340707511102649,0.0,-0.0,0.06889126417974283,-2.624612551911045
1.0,0.5654866776461628,0.0,-0.0,0.07251627106424892,-2.6245760881750893
1.0,0.5969026041820608,0.0,-0.0,0.07606971314421009,-2.624526618637348
1.0,0.6283185307179586,0.0,-0.0,0.0795480836013057,-2.624465655079224
1.0,0.6597344572538566,0.0,-0.0,0.08294794970384335,-2.6243946459890624
1.0,0.6911503837897546,0.0,-0.0,0.08626595619445064,-2.6243149768836216
1.0,0.7225663103256524,0.0,-0.0,0.08949882860130909,-2.6242279704596956
1.0,0.7539822368615504,0.0,-0.0,0.09264337646966261,-2.624134886161367
1.0,0.7853981633974484,0.0,-0.0,0.09569649651041094,-2.6240369194139403
1.0,0.8168140899333463,0.0,-0.0,0.09865517566268153,-2.6239352039821724
1.0,0.8482300164692442,0.0,-0.0,0.10151649406735676,-2.623830810235327
1.0,0.8796459430051422,0.0,-0.0,0.10427762794862236,-2.623724748016343
1.0,0.91106186954104,0.0,-0.0,0.10693585240069327,-2.623617966709653
1.0,0.942477796076938,0.0,-0.0,0.10948854407696662,-2.6235113553822225
1.0,0.973893722612836,0.0,-0.0,0.11193318377894812,-2.6234057462764726
1.0,1.005309649148734,0.0,-0.0,0.11426735894239685,-2.623301913680215
1.0,1.036725575684632,0.0,-0.0,0.11648876601823487,-2.623200577951119
1.0,1.0681415022205298,0.0,-0.0,0.11859521274587204,-2.623102404669124
1.0,1.0995574287564276,0.0,-0.0,0.12058462031670257,-2.6230080087451833
1.0,1.1309733552923256,0.0,-0.0,0.12245502542563819,-2.6229179538582272
1.0,1.1623892818282235,0.0,-0.0,0.12420458220865306,-2.6228327562709675
1.0,1.1938052083641215,0.0,-0.0,0.12583156406442894,-2.6227528855437883
1.0,1.2252211349000195,0.0,-0.0,0.12733436535830206,-2.6226787669028533
1.0,1.2566370614359172,0.0,-0.0,0.12871150300683076,-2.622610782242344
1.0,1.2880529879718152,0.0,-0.0,0.12996161794141983,-2.622549273303786
1.0,1.3194689145077132,0.0,-0.0,0.13108347644955695,-2.622494542899248
1.0,1.3508848410436112,0.0,-0.0,0.13207597139233831,-2.6224468556482954
1.0,1.3823007675795091,0.0,-0.0,0.13293812329708068,-2.6224064416467705
1.0,1.4137166941154071,0.0,-0.0,0.13366908132394298,-2.6223734968382284
1.0,1.4451326206513049,0.0,-0.0,0.13426812410560227,-2.622348184531165
1.0,1.4765485471872029,0.0,-0.0,0.1347346604591564,-2.6223306374261366
1.0,1.5079644737231008,0.0,-0.0,0.1350682299695501,-2.6223209585216143
1.0,1.5393804002589988,0.0,-0.0,0.1352685034439488,-2.622319222411192
1.0,1.5707963267948968,0.0,0.0,0.1353352832366127,-2.622325476343901
1.0,1.6022122533307943,0.0,0.0,0.1352685034439488,-2.6223397411119134
1.0,1.6336281798666925,0.0,0.0,0.1350682299695501,-2.622362011877983
1.0,1.6650441064025905,0.0,0.0,0.1347346604591564,-2.622392258719492
1.0,1.6964600329384885,0.0,0.0,0.13426812410560227,-2.6224304273133265
1.0,1.7278759594743864,0.0,0.0,0.13366908132394295,-2.622476438233454
1.0,1.7592918860102844,0.0,0.0,0.13293812329708066,-2.622530188739187
1.0,1.7907078125461822,0.0,0.0,0.13207597139233831,-2.622591550485644
1.0,1.82212373908208,0.0,0.0,0.13108347644955698,-2.622660371374023
1.0,1.853539665617978,0.0,0.0,0.12996161794141983,-2.6227364743351473
1.0,1.884955592153876,0.0,0.0,0.12871150300683076,-2.622819655137221
1.0,1.916371518689774,0.0,0.0,0.12733436535830206,-2.6229096843047146
1.0,1.947787445225672,0.0,0.0,0.12583156406442894,-2.6230063043729888
1.0,1.9792033717615696,0.0,0.0,0.12420458220865307,-2.623109229184903
1.0,2.010619298297468,0.0,0.0,0.12245502542563814,-2.623218143266593
1.0,2.042035224833365,0.0,0.0,0.12058462031670261,-2.623332698456576
1.0,2.073451151369264,0.0,0.0,0.11859521274587198,-2.623452512736451
1.0,2.104867077905161,0.0,0.0,0.11648876601823488,-2.623577172958371
1.0,2.13628300444106,0.0,0.0,0.1142673589423968,-2.6237062274593295
1.0,2.167698930976957,0.0,0.0,0.11193318377894815,-2.6238391845435647
1.0,2.199114857512855,0.0,0.0,0.10948854407696662,-2.6239755144120664
1.0,2.2305307840487534,0.0,0.0,0.10693585240069327,-2.6241146448867982
1.0,2.261946710584651,0.0,0.0,0.10427762794862236,-2.624255956724722
1.0,2.2933626371205493,0.0,0.0,0.10151649406735673,-2.62439878645944
1.0,2.324778563656447,0.0,0.0,0.09865517566268152,-2.6245424218014284
1.0,2.356194490192345,0.0,0.0,0.09569649651041094,-2.6246860968840093
1.0,2.387610416728243,0.0,0.0,0.09264337646966257,-2.624828996136555
1.0,2.419026343264141,0.0,0.0,0.0894988286013091,-2.624970245385867
1.0,2.450442269800039,0.0,0.0,0.08626595619445061,-2.6251089158272407
1.0,2.4818581963359367,0.0,0.0,0.08294794970384335,-2.62524401948771
1.0,2.5132741228718345,0.0,0.0,0.07954808360130572,-2.6253745050786286
1.0,2.5446900494077327,0.0,0.0,0.07606971314421007,-2.6254992611670924
1.0,2.5761059759436304,0.0,0.0,0.07251627106424892,-2.6256171120882574
1.0,2.6075219024795286,0.0,0.0,0.0688912641797428,-2.625726814646297
1.0,2.6389378290154264,0.0,0.0,0.06519826993483444,-2.6258270606185667
1.0,2.6703537555513246,0.0,0.0,0.06144093286898287,-2.625916475783623
1.0,2.7017696820872223,0.0,0.0,0.05762296102024339,-2.625993614259379
1.0,2.73318560862312,0.0,0.0,0.05374812226588132,-2.626056963691765
1.0,2.7646015351590183,0.0,0.0,0.04982024060393222,-2.6261049424370073
1.0,2.796017461694916,0.0,0.0,0.045843192379377624,-2.6261358991217008
1.0,2.8274333882308142,0.0,0.0,0.04182090245866022,-2.626148114701046
1.0,2.858849314766712,0.0,0.0,0.03775734035631492,-2.626139801714463
1.0,2.8902652413026098,0.0,0.0,0.03365651631753688,-2.6261091058503485
1.0,2.921681167838508,0.0,0.0,0.02952247736055383,-2.626054106879392
1.0,2.9530970943744057,0.0,0.0,0.025359303282707864,-2.625972819668825
1.0,2.984513020910304,0.0,0.0,0.02117110263418759,-2.6258631981106233
1.0,3.0159289474462017,0.0,0.0,0.01696200866338563,-2.625723133427823
1.0,3.0473448739820994,0.0,0.0,0.012736175237881031,-2.625550461883721
1.0,3.0787608005179976,0.0,0.0,0.008497772745073654,-2.625342962103422
1.0,3.110176727053896,0.0,0.0,0.004250983976515428,-2.6250983596426294
1.0,3.141592653589793,0.0,0.0,1.6573792142741818e-17,-2.624814335567177
1.0,0.0,0.0314159265358979,-0.0042509839765154924,0.0,-2.6217463006223416
1.0,0.0314159265358979,0.0314159265358979,-0.004245215220954064,0.004242677047476899,-2.6222052562792606
1.0,0.0628318530717958,0.0314159265358979,-0.004235910185501068,0.00848192583132393,-2.6226181784200624
1.0,0.0942477796076938,0.0314159265358979,-0.00422301922701971,0.012713497438883566,-2.622987308426239
1.0,0.1256637061435917,0.0314159265358979,-0.0042064987731829885,0.016933153907817477,-2.6233148674352003
1.0,0.1570796326794896,0.0314159265358979,-0.00418631133931026,0.021136672412270657,-2.6236030606677248
1.0,0.1884955592153876,0.0314159265358979,-0.004162425655884808,0.02531984929715438,-2.6238540659367873
1.0,0.2199114857512855,0.0314159265358979,-0.004134816696759732,0.0294785041808424,-2.6240700329044286
1.0,0.2513274122871834,0.0314159265358979,-0.004103465628466222,0.03360848407548543,-2.6242530805338045
1.0,0.2827433388230814,0.0314159265358979,-0.004068359981059712,0.03770566727713009,-2.6244052890518743
1.0,0.3141592653589793,0.0314159265358979,-0.004029493446353467,0.041765967517329805,-2.6245287007847318
1.0,0.3455751918948773,0.0314159265358979,-0.003986866091567987,0.04578533773654342,-2.624625313171387
1.0,0.3769911184307752,0.0314159265358979,-0.003940484067114402,0.04975977418436676,-2.6246970786437585
1.0,0.4084070449666731,0.0314159265358979,-0.0038903598084885902,0.05368532010804165,-2.624745899566132
1.0,0.4398229715025711,0.0314159265358979,-0.00383651188724156,0.05755806963782974,-2.6247736268175395
1.0,0.471238898038469,0.0314159265358979,-0.0037789647761182093,0.0613741716411282,-2.6247820574013634
1.0,0.5026548245743669,0.0314159265358979,-0.003717749059996235,0.06512983325260203,-2.6247729318896633
1.0,0.5340707511102649,0.0314159265358979,-0.003652901214870016,0.06882132360371214,-2.6247479331032317
1.0,0.5654866776461628,0.0314159265358979,-0.0035844633689508204,0.07244497747044591,-2.6247086842502885
1.0,0.5969026041820608,0.0314159265358979,-0.0035124832189466918,0.0759971987610689,-2.6246567474222724
1.0,0.6283185307179586,0.0314159265358979,-0.0034370144167917573,0.07947446373596022,-2.6245936238925487
1.0,0.6597344572538566,0.0314159265358979,-0.0033581156027459483,0.0828733247669671,-2.6245207514874793
1.0,0.6911503837897546,0.0314159265358979,-0.0032758507301335967,0.0861904134117868,-2.624439504999139
1.0,0.7225663103256524,0.0314159265358979,-0.0031902890266290703,0.08942244360066112,-2.624351196369949
1.0,0.7539822368615504,0.0314159265358979,-0.0031015046965318905,0.09256621484025039,-2.624257074279978
1.0,0.7853981633974484,0.0314159265358979,-0.0030095764737008814,0.09561861536236534,-2.6241583234079293
1.0,0.8168140899333463,0.0314159265358979,-0.0029145880935906848,0.09857662486925706,-2.624056066840819
1.0,0.8482300164692442,0.0314159265358979,-0.002816627374790611,0.10143731766198341,-2.6239513643509063
1.0,0.8796459430051422,0.0314159265358979,-0.0027157867161459897,0.10419786520766121,-2.623845215307585
1.0,0.91106186954104,0.0314159265358979,-0.002612162642439275,0.106855538925695,-2.6237385587658575
1.0,0.942477796076938,0.0314159265358979,-0.002505855282447456,0.10940771286513126,-2.623632273638814
1.0,0.973893722612836,0.0314159265358979,-0.0023969689492517273,0.11185186599769255,-2.623527182212498
1.0,1.005309649148734,0.0314159265358979,-0.0022856110627769593,0.11418558483520326,-2.623424049048394
1.0,1.036725575684632,0.0314159265358979,-0.002171892878037631,0.11640656550026408,-2.6233235850192416
1.0,1.0681415022205298,0.0314159265358979,-0.0020559283535710217,0.11851261611950667,-2.6232264465003463
1.0,1.0995574287564276,0.0314159265358979,-0.0019378349261460876,0.12050165869673769,-2.6231332394787046
1.0,1.1309733552923256,0.0314159265358979,-0.0018177323308040754,0.12237173127226514,-2.62304451903434
1.0,1.1623892818282235,0.0314159265358979,-0.0016957432866312504,0.12412098961315601,-2.622960793150954
1.0,1.1938052083641215,0.0314159265358979,-0.001571992802040852,0.12574770904858165,-2.622882523460878
1.0,1.2252211349000195,0.0314159265358979,-0.0014466082448882892,0.12725028605627564,-2.6228101276205873
1.0,1.2566370614359172,0.0314159265358979,-0.001319718606458432,0.12862723984509197,-2.6227439803487234
1.0,1.2880529879718152,0.0314159265358979,-0.0011914551255806306,0.1298772136413608,-2.622684416588206
1.0,1.3194689145077132,0.0314159265358979,-0.0010619508418949757,0.13099897601249058,-2.622631732749671
1.0,1.3508848410436112,0.0314159265358979,-0.0009313394108673241,0.13199142211329304,-2.6225861875042122
1.0,1.3823007675795091,0.0314159265358979,-0.0007997566096063907,0.13285357455615793,-2.622548005389143
1.0,1.4137166941154071,0.0314159265358979,-0.0006673391713333543,0.13358458443150054,-2.622517377229793
1.0,1.4451326206513049,0.0314159265358979,-0.0005342243016904054,0.13418373210824586,-2.622494461680748
1.0,1.4765485471872029,0.0314159265358979,-0.0004005503656299049,0.13465042784772105,-2.6224793872185206
1.0,1.5079644737231008,0.0314159265358979,-0.0002664561287705868,0.13498421239038969,-2.622472253080722
1.0,1.5393804002589988,0.0314159265358979,-0.00013208087076409356,0.13518475736681035,-2.6224731305534914
1.0,1.5707963267948968,0.0314159265358979,2.43638091484875e-06,0.13525186560937402,-2.62248206406704
1.0,1.6022122533307943,0.0314159265358979,0.000136955993298642,0.13518547130819003,-2.6224990720311667
1.0,1.6336281798666925,0.0314159265358979,0.0002713389322907711,0.13498564007913882,-2.6225241477198398
1.0,1.6650441064025905,0.0314159265358979,0.0004054463422075277,0.1346525688821831,-2.6225572597842612
1.0,1.6964600329384885,0.0314159265358979,0.0005391401530781994,0.1341865858170055,-2.622598352962854
1.0,1.7278759594743864,0.0314159265358979,0.0006722820742675311,0.1335881498396489,-2.6226473473073484
1.0,1.7592918860102844,0.0314159265358979,0.0008047358047441869,0.13285785025091798,-2.622704140091393
1.0,1.7907078125461822,0.0314159265358979,0.0009363648609863463,0.13199640622187342,-2.6227686033750777
1.0,1.82212373908208,0.0314159265358979,0.0010670347677652673,0.13100466600996083,-2.622840585976402
1.0,1.853539665617978,0.0314159265358979,0.001196612331567529,0.1298836061786676,-2.6229199121959503
1.0,1.884955592153876,0.0314159265358979,0.0013249649545924425,0.12863433074868758,-2.623006379558092
